Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRatio,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,Roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
0.5605094324567211,1.0024617087711543,0.9252913250287778,0.5035251064570936,0.786671318904482,0.8236955372014689,0.5822451046682159,0.7498846909650039,-0.8717154566733579,-2.122168559513692,-1.873432121907694,-0.8981358959675406,-0.724272061271772,-1.052295138789394,-0.9031324508532498,-2.30562193473173
1.0172024572339327,1.4358149097563464,0.8403236832062135,1.520931898058522,-0.5471657580506201,-0.3003876905069111,1.021247254296443,1.2126901532971337,1.562424818677957,-0.5415236748306491,-1.746374462408179,0.46637367343627206,-1.6253353356433382,-0.5742381577035511,0.435162162768298,-0.15632665851025
0.40962972137673687,0.7873680506382248,1.1598124034359738,-0.0746141763755109,2.1456669007027247,1.4142708717184136,0.40306055379955175,0.5873004367553616,0.6884368245860545,0.4522489485943312,-1.5826504792266787,-1.8536218899028216,-0.10393210124481807,-1.4044761292141048,-1.7553834575506535,-0.4951351538041953
-0.3986617450479161,-0.446282574324043,-0.3773795253628985,-0.4190422472128519,-0.057030527325630985,0.21354365525603225,-0.40373969734017856,-0.39831949490640217,0.8634575350256184,0.7545993465510281,0.4656573969130149,-0.04024022112569189,0.3497452500484582,0.03292098397600175,-0.07836032594962264,0.5830615998216552
1.2969209733047729,1.4640887314618458,1.6276021459595273,1.1460803347937034,0.9289703837721588,0.9033568468697056,1.2772060097320552,1.4777733529565236,0.804356003793937,1.093852165755778,-0.6042068375082816,-0.959023018807914,-1.3465600430735434,-1.3085617448067004,-0.9595267030804258,-0.17160759481024593
-0.43255772890986793,-0.5158061487717172,-0.43646641524217017,-0.4472923179653784,-0.12578071836987564,0.1503463255144672,-0.43826795629970206,-0.4451996469612355,1.2395914072440983,0.8832125372812546,0.7006899433827248,0.03251907769304191,0.390558919538866,0.11866362199691496,-0.005817517868164558,0.6655089085442241
0.4502367693802007,0.7079738164691549,0.913445227437623,0.24838105239862363,1.1566890479494953,1.0203801867645252,0.44990355623637857,0.63158823706565,0.2865516088716264,-0.1512380097103242,-0.8827194406377769,-1.1537913686632584,-0.48913458253896086,-1.124312713774205,-1.1380164379091033,-0.6604887194644126
-0.46376247385212704,-0.6499109739520548,-0.7929371880318781,-0.062847399362501,-1.2992650922651308,-1.523478516251216,-0.47034668862750034,-0.4888717540521211,0.8045169730367658,1.0540774385589464,1.5896537995436204,1.449471416973943,-0.15216667951542215,1.2541714223852447,1.4877430299049428,0.8336019574091207
-0.92958527116703,-1.175578389308483,-1.1547197002078284,-1.1824340265292568,-0.40590411008183463,-0.13583188497453946,-0.9268981865898681,-1.2141771294040011,0.9677946662743192,-0.3900743869468211,0.28441324566975124,0.31424490883481543,1.7887787888280082,1.1239770950592887,0.2788939668899706,0.06615553448803614
0.31036047818706103,0.386545597350801,0.40133885456326374,0.4957212096601955,-0.017371070484160377,0.24887293481278067,0.3057841468766571,0.4772930672032057,-0.2882001863605784,0.294897691553175,0.24250277406860168,-0.10285928363064903,-0.7631642850006612,-0.5399179505736724,-0.14046845938688435,-0.21166646472266373
-0.8766121506591558,-1.1312933037941637,-1.0770927084326856,-1.090045507278697,-0.392885635523353,-0.12140605360475112,-0.8772029956092517,-1.1232541238331117,-0.2329305974279622,0.35360738503705447,0.7025677730890051,0.30957553480600125,1.5715570865271735,1.0039545141198247,0.274125570281363,0.3975860305188321
0.0004932729525752485,0.40578335928300613,0.5689364419263974,-0.3119388566074855,1.5364172236499793,1.191021250199276,0.05677130942415593,0.11618669358178338,0.19247985341135834,-6.512906678205014,-2.0675249045877884,-1.5513983533494746,0.34303126322201705,-1.1085090108283453,-1.4933731421094236,-5.031660225093525
-0.299324369227362,-0.2468738001319606,-0.2085799741863722,-0.336791687990621,0.13177391160305973,0.37485345882469967,-0.30233600581862374,-0.26409035063572234,-1.308534569246768,0.381627053286023,-0.15290226056191228,-0.23368618613680323,0.2332165186691541,-0.18914788522087964,-0.2692588986742393,0.37569788966129286
-0.20908269962906023,-0.20753570090219536,-0.2343698476063077,-0.04876757307510508,-0.33982076251895305,-0.0638139180690824,-0.21281084070296907,-0.1459390480801778,-0.8891920000436905,0.4292486339189561,0.4015147399577819,0.24085340420206314,-0.15022928814592404,0.03606494781045414,0.2041392229713761,0.030337410239087443
0.6031263930710947,0.8155719338005875,0.9422886222755295,0.530623498702602,0.7739036652833603,0.8162811366762435,0.5933854175686647,0.7948621090501617,-1.3015882220321005,0.6590849905527059,-0.5990040829730082,-0.8339500108897678,-0.7960441286542036,-1.0395716480100519,-0.8433754945659215,-0.31237180118704355
0.2913514741720167,0.6825954504495257,0.6183744974597881,0.1958721242106494,0.7533178360090431,0.8042303756075232,0.2998784388330457,0.45593558725342104,-0.11299038888363301,-1.0187018472896399,-1.7198661833077242,-0.8028896766040804,-0.44972412655074084,-0.8919496278813795,-0.8143450696115375,0.19710585619275847
-0.6642768065269493,-0.8290562209125899,-0.8186189367865206,-0.6904006425559618,-0.5017259671604656,-0.24579578983171602,-0.6661074882094828,-0.7825295815853858,-0.07161041578970578,0.432358047673335,0.7707107988941316,0.4425555654904886,0.7838121611283906,0.7297636233601014,0.4105789447751738,0.7882675888931312
0.6021044036079203,0.7077500131311167,0.6858335008685484,0.7959384234077395,0.03511231134453778,0.29441355836399,0.5941571862334548,0.793788191902476,0.7800287752822297,0.5007192722673726,0.05341867535053545,-0.12888663808837622,-1.0693890558398993,-0.6998591416929446,-0.16619511657935426,0.7232646658197072
-0.9072377682389493,-1.2502168025442402,-1.3505904141041998,-0.8272481283295712,-1.4064020210902708,-1.768386495696932,-0.9087448453876308,-1.175493878707012,0.6172797581540768,0.5987140417473534,1.52250380930018,1.594714385567803,1.0360911684390666,2.3272193649525166,1.6495265340407936,0.5914768724594685
-0.28511871568923747,-0.09797464179338604,0.3559051833278479,-0.8749542995413778,2.322191905469573,1.4696103688669042,-0.28814217341835313,-0.24526106989951119,1.1386604902562152,0.3753664210556564,-1.1239391402019256,-1.9484829445248217,1.1367832534934867,-1.1430691255507137,-1.8361802060088286,0.251437717723216
-0.5175191196151018,-0.701301815449088,-0.9006324963712735,-0.07676828456786104,-1.4723570175702112,-1.932222586583865,-0.5223236304431484,-0.5653138711939517,0.30114412852625205,0.8222005827446772,1.4299386362908029,1.6963241864078877,-0.13218771858433154,1.5595603662215296,1.7636682519902844,0.7479408655292229
-0.09046378926994861,0.20313876182845372,0.48058119257934057,-0.5255447687352469,1.793532474462912,1.2919364571647869,-0.09113983294083872,0.004398519348315311,-0.0525431441094555,-0.010590204355480434,-1.511406499082552,-1.6093644754344765,0.5362043310885717,-1.0895110137838744,-1.5441685473735733,-0.17114818833438109
0.11648907702287252,0.441680482190433,0.5991683629317643,-0.18191556347663457,1.3499775361669863,1.1107449731897066,0.11656660336572137,0.2547410334115549,0.22162265445696866,-0.14237605188045324,-1.470296260131663,-1.2714733203204878,0.012270631038017541,-1.0337400480695202,-1.2444546930772566,0.5184887545313375
-0.4888012156999004,-0.6230685610960917,-0.8336061502839919,-0.07908117400652963,-1.3518565141379066,-1.6406209579118667,-0.4926944247470753,-0.5242827195219271,-0.1879822504420078,0.646303893668524,1.0291333285116273,1.5151195027384368,-0.12442220749835962,1.3504582507474239,1.5606671600935278,0.5554101417135934
-0.3958342408664669,-0.5265114084412137,-0.7099231912212185,0.03399649835035036,-1.2670720711945855,-1.4545004630291696,-0.4004512917249859,-0.39443452803849743,0.4734479211502889,0.6823592869419696,1.2128168329400377,1.4034759586241516,-0.27258170990615205,1.1148522181673004,1.4368463158405531,0.8032660073952573
-0.63187974054432,-0.8756399532113439,-1.0456228695553196,-0.25152352364875813,-1.5326935483770565,-2.092010207770703,-0.6371829408595224,-0.7334303988156984,0.817023850149474,1.039075331850215,1.694143444720249,1.7867303174612135,0.10170866032741499,1.8573309857396454,1.8658892166368661,0.7581373979891598
0.37328096280316647,0.6119155587553204,0.6838115129298391,0.3341606532993175,0.6522030364010705,0.7432607190255415,0.3777264084988324,0.5473114212183486,0.8754642232543569,-0.6036431329148513,-0.7898911686436282,-0.7511533891988629,-0.5736914840524396,-0.9048375308569734,-0.7658259698945019,-1.0981550727116163
-0.8717066012359185,-1.1638333766310174,-1.2833681715370548,-0.7761467512138976,-1.335318214036211,-1.6031668153546914,-0.8711630669282855,-1.1149668886120965,-0.3523758096445433,0.09128768780329703,1.145140864455106,1.4714475126175979,0.961733254962641,2.0988894108942824,1.5121180651053383,-0.07830866978010152
0.17682052166560278,0.40541967885869357,0.13962961196013313,0.48411545381349647,-0.41058811298335635,-0.1410514676244519,0.18575734192212312,0.3251535735508157,0.8029660816897861,-1.0941338581803393,-0.825412371150088,0.3285500724690814,-0.7644647379180931,-0.21125964794130767,0.293512885558964,0.3784469963432796
0.6274838086100852,1.1196460690818915,1.3189766623903834,0.2875643901935406,1.7529077212246038,1.2766901687293941,0.6681127574159521,0.8203900805213943,-1.2569619571993675,-3.678924082441938,-2.110378009516745,-1.6863542407583294,-0.4458590883499538,-1.407878455071239,-1.6112364227179552,-4.342306029156081
-0.3564876465342515,-0.3870865914129253,-0.28921658397290173,-0.4037057214719039,0.08637790364507414,0.33761495967851896,-0.36172863784812476,-0.34077147577236994,0.045687705215694124,0.7430117208727582,0.410048081544833,-0.18470101502153347,0.3277624577146223,-0.10478429643791715,-0.22118973816147092,0.5406021305837636
-0.5457260287987159,-0.6521863078887767,-0.6702149532870978,-0.4987765926433876,-0.4986215839324578,-0.2421252810533406,-0.5488322063207224,-0.6060624608635068,-0.09919826174868447,0.5634280697345738,0.6117051544118848,0.43831499475655566,0.4678641128901531,0.5522806575060193,0.4062066905124299,0.7635707674465426
-0.8910903347207934,-1.1115892849077127,-1.0467301003332175,-1.1848195746214303,-0.1480859912826411,0.12929047408109928,-0.889853290679942,-1.1478413287390332,-0.9663912931898776,-0.05773285294709819,0.25336044965852106,0.05567972738822652,1.7742452530218864,0.8148804884299731,0.01735927771522623,0.6678494757017737
-0.4822945494510233,-0.5764568533800835,-0.5849026907803422,-0.4101832770609231,-0.46552669563704563,-0.20345297904290438,-0.4847082968244644,-0.5150485545440472,0.8720673063372847,0.4026269584369868,0.6758701898237429,0.398752562083986,0.33359589263375616,0.43941168477899045,0.3654822659626188,0.6860971925750609
-0.3645613632933295,-0.39456535295903705,-0.3072915673486605,-0.3978335014861991,0.04273758107078713,0.3009183060932806,-0.3684061145565263,-0.35172289184201,0.5087875967801441,0.5431191215975604,0.38845800915692164,-0.15290683061040775,0.3297228816289797,-0.0762369706070521,-0.18989175585835286,0.13994423407536802
-0.5216070774677996,-0.6381752864136737,-0.7182884065272555,-0.35492807376450014,-0.7956906466665574,-0.6306905913008806,-0.5256120360583412,-0.5711916325749579,-0.628493639918915,0.6933453533955539,0.775070169570863,0.7833786228627551,0.25310777875635726,0.7885091076862396,0.7664872010888675,0.624928537814343
-0.2947935492739554,-0.29578881720194594,-0.1739428497851596,-0.3662070943242996,0.2438516474586511,0.46291999689371377,-0.29948381727483414,-0.25807524439525387,-1.43567874147089,0.6157675811791771,0.2824360143747868,-0.3392093336437565,0.2743756763324494,-0.2592914967035121,-0.3721844835634338,0.44913922754416435
4.385373131017886,3.4857462470872553,3.1236037069093827,4.299083665345138,-0.3960620332118465,-0.12491486519409939,4.349751284898903,3.8481623528914946,1.4468449001590917,0.8625970211858395,0.2669908396873851,0.2986907421146802,-2.9497110943798353,-1.382319069255934,0.26301643285710175,-0.09481110030593344
-0.9869188800511154,-1.3179686005657782,-1.2692703470507352,-1.2517803467306052,-0.5509971867424772,-0.30506616762878386,-0.985854601547966,-1.3157383468616615,0.24953951966008756,0.03444977393120625,0.8422706803632861,0.47072827063641415,1.95911951780227,1.4096265092924967,0.43966133179780187,-0.15724890841816275
0.2881151742052977,0.5100710522392887,0.6579509925088008,0.14012717761424331,0.906302330418447,0.8910218587525376,0.2802151154605669,0.4522898308394033,1.0933792244779696,0.6410847349640059,-0.7205404498756459,-0.9224386001238206,-0.39254937740634815,-0.9483983744864054,-0.925675899175265,0.5078813912428582
-0.6674790401782291,-0.8676110084592212,-0.8890089618575877,-0.6031098193602754,-0.7756996412559024,-0.6019430881922216,-0.672147416890449,-0.7874203229391478,0.07971469031870175,0.9669673322847804,1.1128540757238363,0.7567477970001587,0.6424499170553769,0.9942357401107625,0.7383572728977117,0.549363161013174
-0.4785131884372779,-0.6440361363285507,-0.8155426802799974,-0.07250411180324999,-1.327716240826826,-1.5861431964289263,-0.48390297300033563,-0.5096925268147431,0.10376843736149369,0.878470166786188,1.353023001956032,1.4813436203498933,-0.1333118839468806,1.3046694540912298,1.5231065321315556,0.572406806537906
0.09557235934323595,0.4114810192638965,0.8296616488127531,-0.4211496922552886,2.2477640897926516,1.446727082362581,0.09066202035624409,0.2300719220012927,1.1241614366135544,0.41817402720885744,-1.4336355310638358,-1.9263036578837291,0.3898812311997413,-1.317846000868525,-1.8173509811852209,-0.7783293446523012
-0.6788912558503436,-0.889249993705795,-1.1952086040118006,-0.18018844752534222,-1.8832918768501272,-3.279353733314315,-0.6801670999723987,-0.8049062624317541,0.5038780451358362,0.33922698957265357,1.1742615410299322,2.3433109414433373,0.0051269986632418345,2.5217844224620922,2.508995412619205,0.7073925730569909
0.9312872096964027,1.1006367730572675,1.2060403304964216,0.9450307326276971,0.5999581665307594,0.7105537460560579,0.9429966227185919,1.1286568467846607,0.672742682579162,-1.1331565291547172,-0.4232976870281009,-0.7244609128967032,-1.1482905817233469,-1.1066702785110778,-0.7407131868590192,-1.787009306090291
